Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-11-05,29.8401,30.2093,29.2821,29.5425,2121040.9217032
2020-11-06,29.4991,29.5425,28.0795,28.5864,1800818.2138866
2020-11-09,29.0645,32.8895,28.6298,32.7014,5604784.1573667
2020-11-10,33.3242,36.0696,32.6726,34.73,5387893.2119431
2020-11-12,34.6425,35.4973,33.0204,33.9909,3667638.4332735
2020-11-13,33.9398,33.9398,32.7448,33.1505,1622790.1531508
2020-11-16,33.9331,35.9906,33.7664,35.9327,3765899.181709
2020-11-17,36.2151,37.5837,35.505,36.483,4868793.4818602
2020-11-18,36.483,38.0039,36.113,37.9605,2462622.3199145
2020-11-19,37.3812,37.5114,36.2509,36.4252,2204581.2785855
2020-11-20,36.4396,36.5409,35.0269,36.2509,3747506.9031062
2020-11-23,37.5258,38.3084,36.6566,38.0625,2406625.7139741
2020-11-24,38.3951,39.3954,38.3373,39.1343,2866891.172275
2020-11-25,39.4966,39.9891,38.5406,38.7574,2605628.8547222
2020-11-26,38.772,39.25,38.5116,39.1197,994092.14860795
2020-11-27,38.9752,38.9752,38.1059,38.772,1184817.4502506
2020-11-30,38.2504,42.0754,36.7144,40.0903,10609876.247281
2020-12-01,41.2929,41.6408,40.4237,41.2785,3238469.0631532
2020-12-02,41.4673,41.4673,40.0324,40.8005,2226965.9953793
2020-12-03,40.9306,41.1339,40.1922,40.1922,2021667.4404123
2020-12-04,40.8728,41.7276,40.3369,41.6553,2292487.1741676
2020-12-07,41.7565,43.365,41.2062,43.177,3649935.8651183
2020-12-08,43.1046,43.9595,42.5969,43.4662,2935998.8453908
2020-12-09,43.4662,45.2778,43.3939,44.6978,3549531.1024915
2020-12-10,44.7412,45.1765,43.5392,44.9011,2971560.3160693
2020-12-11,44.9878,44.9878,43.2926,44.8721,2952973.604807
2020-12-14,44.9445,45.7847,43.626,44.0896,1607877.9564065
2020-12-15,43.4662,43.7852,42.7856,43.3939,1583304.5584589
2020-12-16,43.4373,44.5532,43.2637,43.5103,1382978.4873856
2020-12-17,43.6983,44.1186,41.2207,42.3799,3186539.7782524
2020-12-18,42.0177,43.0604,41.9453,42.3655,2747795.9133851
2020-12-21,41.5831,41.6408,38.772,39.7287,2902799.4687786
2020-12-22,39.8011,40.9306,39.2941,40.7572,1516199.0162424
2020-12-23,41.1049,42.0177,40.815,41.5974,985387.34589208
2020-12-28,42.4233,43.4228,42.3799,43.177,1144768.263593
2020-12-29,43.4662,44.1908,42.6257,42.8869,1173070.0391602
2020-12-30,42.8869,42.9593,41.7276,41.8152,2004248.6388413
2021-01-04,42.6989,43.916,42.4667,42.7278,1419206.0212964
2021-01-05,42.5246,43.5971,42.09,43.177,2013767.9567524
2021-01-07,44.4953,45.5671,44.0462,45.5671,2945678.4388726
2021-01-08,45.6401,47.0743,45.4514,46.3496,2794960.2843936
2021-01-11,46.3641,46.5093,45.2778,45.9438,1648163.6152175
2021-01-12,46.3641,46.7263,45.1325,45.8281,1897643.0508569
2021-01-13,46.2773,46.3207,44.2776,44.4375,1684649.9547629
2021-01-14,44.1908,45.1325,43.6116,44.8721,1237030.5017356
2021-01-15,44.5387,44.6834,42.9448,43.5103,1767107.794676
2021-01-18,43.3215,44.7564,42.4523,44.6978,1618513.9483756
2021-01-19,45.2055,45.4224,43.8285,43.945,1096642.2391604
2021-01-20,43.9739,44.3362,43.1913,43.8141,1200717.5751028
2021-01-21,43.8285,44.2632,43.177,43.5537,1315137.254025
2021-01-22,43.1046,43.5392,42.09,43.2347,2051445.8532044
2021-01-25,43.4662,43.626,41.6553,41.9453,1432005.7334697
2021-01-26,41.6987,43.2203,40.9893,42.4523,1485767.6775599
2021-01-27,42.5246,43.017,41.2207,41.4384,1927954.8397285
2021-01-28,41.0037,42.4233,40.7138,42.0177,1773496.4840221
2021-01-29,41.6553,41.7131,40.5691,40.5835,3481025.1196328
2021-02-01,40.9306,42.2056,40.7426,41.4239,1663258.4210137
2021-02-02,42.0321,43.0902,41.9453,42.7712,1620350.5487675
2021-02-03,42.8869,43.4662,42.1912,42.6844,1166811.4094985
2021-02-04,43.4662,43.916,42.3655,42.3655,1523682.0461654
2021-02-05,42.8724,43.3794,42.4233,42.5535,1011570.0682174
2021-02-08,43.0461,43.6549,42.3077,43.4373,1962714.9325536
2021-02-09,43.5392,44.7122,42.9014,43.7707,2560607.1841709
2021-02-10,44.0896,44.4085,42.568,43.0604,1384137.2009376
2021-02-11,43.177,43.6116,42.5969,43.0604,1290106.6765807
2021-02-12,43.0604,43.336,42.2787,43.2926,794493.8862736
2021-02-15,44.0029,44.3651,43.4662,43.7417,1117408.4354372
2021-02-16,44.0318,44.7708,43.7561,44.6255,2136386.6507289
2021-02-17,44.6255,45.1325,44.0029,44.2921,1594685.4377115
2021-02-18,44.2487,44.5965,42.7568,42.7568,1771485.1569835
2021-02-19,42.9736,44.1329,42.8869,43.9595,1545978.7427687
2021-02-22,43.6839,43.7996,43.0027,43.1191,963501.84808893
2021-02-23,43.3939,44.5098,42.5824,43.2637,1916907.6489591
2021-02-24,43.4807,43.7128,42.9159,43.4373,2036416.7341176
2021-02-25,44.1908,44.5241,43.3939,43.4083,1934897.924901
2021-02-26,42.2056,43.1046,42.09,42.6257,2720432.1440267
2021-03-01,43.4662,43.8285,42.9014,43.7561,1516892.6678926
2021-03-02,43.7561,44.3065,43.2492,44.1186,1455415.1629285
2021-03-03,44.1329,44.7268,43.5971,43.6116,1644807.0243725
2021-03-04,43.4662,44.7708,43.177,44.5387,2240204.4947708
2021-03-05,44.2053,47.0163,44.2053,46.1905,4307566.2376376
2021-03-08,47.0163,48.8272,46.7986,48.2913,4529452.000436
2021-03-09,48.3347,49.1895,48.0303,48.5814,2820829.0242485
2021-03-10,49.1173,50.6237,48.7694,50.3055,3310252.8128058
2021-03-11,50.4211,51.3627,48.9429,49.6097,2546232.3047086
2021-03-12,49.5518,50.3344,48.8417,50.0733,1410214.824528
2021-03-15,50.0588,50.8558,49.4941,49.523,1168605.9703964
2021-03-16,49.5664,50.0588,47.8133,48.1467,1963423.0352798
2021-03-17,47.7988,47.929,45.2778,47.3353,4331139.8838696
2021-03-18,47.1609,48.1612,46.5093,47.1899,1515306.9907302
2021-03-19,45.7269,46.8863,45.698,46.1326,2714718.7140521
2021-03-22,45.6401,47.0163,45.3935,46.4219,1008252.8893979
2021-03-23,46.5093,46.5527,45.1325,45.669,1238333.726048
2021-03-24,45.2055,46.1326,44.9154,45.5091,1498204.799098
2021-03-25,45.4224,45.7703,44.5532,44.8432,1504380.6635059
2021-03-26,45.191,46.3929,44.7708,45.669,1586767.561773
2021-03-29,45.6401,47.4366,45.6401,46.4371,1426866.4053344
2021-03-30,46.6396,47.2333,46.0313,46.7842,1324705.180101
2021-03-31,47.0019,47.0597,45.9004,45.9728,1561692.3173665
2021-04-01,46.0018,46.7697,45.9872,46.5093,1208292.5664187
2021-04-06,46.3784,48.1025,46.3784,47.9579,2493258.60113
2021-04-07,48.1612,49.1027,47.9724,48.1025,2605578.9328231
2021-04-08,48.5958,48.6248,46.7697,46.7986,1690589.3470175
2021-04-09,46.8717,47.3786,46.2194,46.8131,1081299.1376031
2021-04-12,46.7842,47.2189,46.017,46.944,871931.94786233
2021-04-13,47.0453,47.0453,46.0313,46.0458,1235074.3515328
2021-04-14,46.2917,47.5233,46.1471,47.5233,1137551.9217098
2021-04-15,47.7265,49.0015,47.6246,48.8129,2737159.9214159
2021-04-16,48.8129,49.0594,48.0881,48.6537,1341950.5687595
2021-04-19,48.538,49.0015,47.8856,48.0013,1364311.6383379
2021-04-20,48.0881,48.8417,47.7411,47.9579,1379663.9360345
2021-04-21,47.7555,48.248,47.5233,48.1178,945719.1421484
2021-04-22,48.1757,48.9727,48.1757,48.4939,1876024.2410935
2021-04-23,48.3637,48.4505,47.6101,48.1757,1270269.2903734
2021-04-26,48.3058,48.4939,47.6679,48.3637,898424.71145548
2021-04-27,48.4793,48.5814,47.9724,48.4793,1514181.1205329
2021-04-28,48.6103,48.7984,48.0736,48.6537,1334022.1829475
2021-04-29,49.0449,49.8854,48.8996,48.8996,1888528.363075
2021-04-30,49.4362,49.4362,48.3202,48.3347,1236435.3801494
2021-05-04,48.6681,49.4218,48.248,48.6248,2139334.6702421
2021-05-05,49.0015,50.1022,48.7838,50.0299,1782069.9133194
2021-05-06,50.2034,51.4351,49.5664,49.9142,2873953.8072585
2021-05-07,50.7112,51.0005,50.1746,50.7256,1524803.9751602
2021-05-10,50.928,52.5221,50.928,52.0006,1989136.7545007
2021-05-11,51.9572,52.3775,51.2471,52.3043,1696118.854206
2021-05-12,52.3043,53.5801,51.4792,53.0291,2453663.9665007
2021-05-13,52.5221,53.9272,51.8262,53.609,2744234.3800071
2021-05-14,54.1449,55.6809,53.9706,55.391,2084453.4246255
2021-05-17,55.7823,56.4338,54.6808,55.391,1981683.940464
2021-05-18,55.8835,56.1445,55.2752,55.6369,1427846.4510371
2021-05-19,55.2752,55.2898,54.0148,54.4783,2165953.5523171
2021-05-20,54.4783,55.7533,54.1883,55.7099,1185991.9286128
2021-05-21,55.7823,56.1301,55.0575,55.0575,1057129.0560507
2021-05-24,55.0575,55.4632,54.6953,54.8407,923636.58421736
2021-05-25,55.362,55.362,54.3763,55.1154,1640942.0183976
2021-05-26,55.1443,55.6079,54.7676,55.6079,1088437.9691694
2021-05-27,55.55,57.0283,55.1733,56.7094,2779847.0863189
2021-05-28,56.7672,57.941,56.7672,57.912,1355408.46176
2021-05-31,58.0422,59.8972,57.8107,59.2594,1454852.884697
2021-06-01,59.2594,61.0268,58.8247,59.1725,1715002.4693943
2021-06-02,59.1869,59.7807,58.1867,58.8103,1410029.5880078
2021-06-04,59.0126,59.665,58.6656,59.0713,936177.4907561
2021-06-07,59.2449,60.3753,58.9115,59.0713,738381.67172482
2021-06-08,59.0424,59.1725,58.231,58.68,1032223.2833541
2021-06-09,59.0424,59.2738,57.1585,58.1578,1921443.9731031
2021-06-10,57.9554,59.9695,57.6509,59.9695,1535127.2983931
2021-06-11,59.7807,59.8385,58.6069,58.9258,844758.66996087
2021-06-14,59.2449,60.201,59.1002,60.201,979621.3665501
2021-06-15,60.433,60.5778,59.3896,59.6795,1052897.5182379
2021-06-16,59.5927,60.3753,58.6069,58.6069,1377611.8832361
2021-06-17,58.448,59.6072,58.3177,58.9692,1194050.3741092
2021-06-18,58.8536,58.9692,56.4628,56.8829,4217383.6407113
2021-06-21,56.7382,57.5642,55.4778,57.2885,1177535.4216581
2021-06-22,58.1434,58.5203,57.3762,57.5787,1169721.3307203
2021-06-23,57.912,58.1,57.622,57.7376,668982.34961971
2021-06-24,57.941,58.0277,57.1874,57.8397,1196145.7801358
2021-06-25,57.941,58.2454,57.2451,57.5064,880238.68911986
2021-06-28,57.4484,57.5064,56.9559,57.2307,480578.41628354
2021-06-29,56.8829,56.9118,54.8551,55.7823,1754602.3589603
2021-06-30,55.8401,56.1445,54.9563,55.6224,1432833.3860069
2021-07-01,55.7678,57.3616,55.6369,56.3759,1255169.2296405
2021-07-02,56.8684,57.2307,56.0859,56.0859,670766.40064418
2021-07-05,56.2892,56.7528,56.0859,56.3614,616401.45256267
2021-07-06,56.5791,56.8684,54.7097,54.8254,935219.77853457
2021-07-07,54.8254,55.2752,54.087,54.3329,1964045.7452839
2021-07-08,54.3329,54.3763,52.3918,53.1447,2102179.6399961
2021-07-09,53.4058,54.2462,52.9133,54.0003,1422322.1987854
2021-07-12,54.0582,54.8407,53.6524,54.6953,963672.6335331
2021-07-13,54.9129,54.9274,53.826,53.9127,784941.72500782
2021-07-14,54.3329,54.7386,54.1883,54.5362,729452.22046316
2021-07-15,53.985,54.6953,53.5504,53.6669,1321144.9604572
2021-07-16,53.6813,54.1738,53.609,53.6958,887507.58037053
2021-07-19,53.6958,53.8405,51.5226,51.9283,1884799.9854554
2021-07-20,52.1598,52.9711,51.6095,52.5221,1553725.8332631
2021-07-21,53.0396,53.8922,52.6742,53.6181,1083264.4839453
2021-07-22,53.7704,53.9531,52.2937,52.3089,1345673.6914424
2021-07-23,52.2632,52.9027,52.0805,52.8264,844130.70502001
2021-07-26,52.8264,53.9379,52.0652,53.5421,969409.71072299
2021-07-27,53.5725,53.6791,52.6895,52.8569,708420.64988086
2021-07-28,53.0396,54.7752,53.0396,54.4555,1217450.6074287
2021-07-29,55.993,56.5411,55.2167,55.2167,2459724.2223003
2021-07-30,55.2167,55.6582,54.973,55.5212,1473285.8890595
2021-08-02,56.1758,56.1758,54.8208,54.9883,856402.29605063
2021-08-03,56.0387,56.9826,55.308,56.0844,1869801.0822548
2021-08-04,56.328,56.7846,55.8256,56.2672,853916.71097088
2021-08-05,56.5411,57.0283,55.9779,56.8608,936465.19854281
2021-08-06,56.7085,56.8151,55.7342,56.328,932480.64275694
2021-08-09,56.2367,56.2519,55.506,55.506,481029.02710931
2021-08-10,55.4907,56.4193,55.4146,56.2824,686825.4873328
2021-08-11,56.1605,56.937,56.0996,56.7085,846378.50421211
2021-08-12,56.7085,57.7286,56.4954,57.5306,842470.14500901
2021-08-13,57.6676,57.6676,56.5869,57.0891,610293.90233236
2021-08-16,56.8151,57.5459,56.2062,56.3127,609265.24846478
2021-08-17,56.2367,56.4954,55.9626,56.4802,628720.33802399
2021-08-18,56.4802,56.4802,55.582,55.856,576059.30318161
2021-08-19,55.1862,55.1862,53.1615,53.8465,1750261.7812101
2021-08-20,53.8313,54.425,53.3594,54.3641,760853.09497489
2021-08-23,54.6229,55.506,54.6229,55.1862,1173550.8658722
2021-08-24,55.5668,56.6933,55.4298,56.6019,1116448.0957473
2021-08-25,56.5564,56.5564,55.8407,56.5106,552670.89346978
2021-08-26,56.328,56.328,55.3384,55.3384,593119.4553199
2021-08-27,55.4755,56.0692,55.034,55.993,419401.75644806
2021-08-30,55.993,56.4193,55.8104,56.2976,576697.77799597
2021-08-31,56.2976,56.9978,55.7038,56.5564,2363172.6420408
2021-09-01,56.7085,56.8303,56.0539,56.0539,696556.31644787
2021-09-02,55.9779,56.2519,54.8056,55.9474,1050485.5022725
2021-09-03,56.1301,56.8456,55.8256,56.6019,783934.09088722
2021-09-06,56.5411,56.7085,56.0692,56.7085,354989.36931268
2021-09-07,56.6324,57.4241,56.4346,57.2109,961793.99364724
2021-09-08,57.0739,57.6981,56.2672,57.2262,1209484.1233254
2021-09-09,56.8913,57.2262,56.5259,56.7846,851964.50197061
2021-09-10,56.9675,57.0891,56.4041,56.739,693714.70940373
2021-09-13,57.0587,58.5963,56.6324,58.5963,1443919.9888018
2021-09-14,58.6116,61.4432,58.4137,61.2757,2654307.9612471
2021-09-15,61.0473,61.1235,59.7989,60.3623,1883469.172725
2021-09-16,60.2709,60.2861,58.5051,58.6877,1321377.4914081
2021-09-17,58.779,59.1901,57.485,57.9113,3203794.3630502
2021-09-20,57.1654,57.5002,55.2014,56.4954,1480674.3301211
2021-09-21,56.4954,57.8352,56.4954,57.1349,1045798.0986972
2021-09-22,57.4697,59.2052,57.4697,58.9922,795543.55988815
